Active User,Passive User,yes_vote
58153,49788,0
6719,24936,1
2860,20252,0
30758,48186,0
44256,21090,0
21760,6098,0
9110,3214,1
44575,6221,0
33588,21330,0
52347,17950,1
22435,43595,0
56331,48105,0
4893,46991,0
13882,36641,0
51981,36035,0
55887,10020,1
25149,48328,0
8663,53793,0
59902,58793,0
38655,34565,0
24120,57575,1
40663,22917,0
58421,2865,1
38637,55403,0
17465,38665,0
32922,5824,0
47518,35609,1
41879,16780,1
26197,42891,0
34158,41618,0
29223,15672,1
50594,7753,1
40153,22591,0
7013,21300,0
8334,26825,0
25613,45079,1
20968,18671,0
4556,20810,1
39090,46289,0
5538,21671,0
26096,25525,1
51939,43438,1
24809,29090,1
54210,22148,0
41175,27873,1
30080,42834,0
24339,16277,0
19209,41211,0
25491,20088,1
27276,50783,1
15869,19097,0
15273,31738,1
8452,29605,0
15140,18075,0
20808,26398,1
37836,14975,1
28428,57867,0
4534,57587,1
5639,19161,0
24318,19722,1
9722,28272,0
42373,23614,1
59132,25484,0
1814,10217,0
28752,55647,0
51455,41791,0
17394,37043,0
24265,59595,0
55058,908,1
1696,44536,0
16553,43441,0
15727,36326,0
3534,47892,0
11850,16797,0
47853,58400,1
20635,59807,1
9657,48472,1
41600,20273,0
5250,38233,1
56933,55978,0
52800,58644,0
53126,57909,0
14952,46156,1
22880,45052,0
29921,15935,1
1764,22558,0
58868,26094,1
12176,51348,1
56404,37415,0
17254,41184,1
11743,7903,1
21187,17886,0
11139,51330,0
34989,605,1
11044,14900,0
14014,6493,0
17018,384,1
5086,3950,0
21439,26453,0
1208,48090,0
9362,4499,0
33227,27082,0
46426,10062,0
54381,4484,1
53026,14207,0
38484,8138,1
23815,43526,1
7318,11353,1
45871,15720,1
4532,52692,1
6272,53573,0
57523,27668,0
4935,46966,0
43786,2556,0
37423,52986,1
8084,23455,1
5755,17034,0
25962,56813,1
27845,56697,0
1443,59530,0
11157,49454,1
59752,20310,1
7118,16674,0
46672,58864,1
50557,55031,0
39909,8456,1
3989,41254,1
44363,45533,0
8529,9574,1
37161,54160,1
8135,6889,0
1753,30928,1
59710,55646,0
51964,54321,0
12933,53832,0
40476,3144,1
50356,40616,1
26783,28115,1
9333,58572,0
28449,10056,0
51622,58799,0
31270,47184,0
54212,31542,1
29769,32999,1
31966,46489,0
52084,41332,0
58944,37217,1
41841,11460,0
25433,36834,0
54218,25740,1
12264,59318,1
53568,9430,0
171,28251,0
9229,8876,0
17798,26976,0
55630,48048,0
29786,24127,1
6357,28636,0
11312,7382,1
23970,11482,0
44068,10089,1
3687,41157,1
32672,45968,0
29022,23381,0
42284,30471,1
23847,26309,0
12047,59444,0
6336,7392,1
17916,8577,0
47356,35625,0
27257,44536,0
8779,41114,1
26824,51822,1
16928,7739,0
47977,49225,1
43623,26090,0
10208,25595,1
20652,8414,1
6907,57194,0
32636,26871,0
12282,1551,0
42385,51915,0
2511,17283,1
18706,57378,1
38315,59750,0
34705,21583,0
7205,7786,0
32707,26983,1
44346,47263,0
39933,31208,1
18923,41796,1
36189,28057,0
5607,55962,1
36932,30312,0
45438,9689,0
39619,18453,1
47639,52850,0
44556,962,1
22216,5865,0
55012,52893,0
338,43763,0
38837,20790,1
3506,39743,0
2262,57245,0
8617,7906,1
53294,5104,1
3030,1108,0
14221,38224,0
16388,47657,1
39102,51541,1
43408,48601,0
12210,49122,0
59815,2227,0
41725,22342,0
45727,53904,0
14920,3091,1
46038,57333,1
49932,11515,0
19612,42927,1
22323,42340,0
36595,12993,0
10593,35740,1
34909,26888,1
52601,51264,1
49408,46698,1
6235,38077,1
14781,15212,1
8297,51575,0
59591,23292,0
55599,36981,1
49430,14618,0
35827,8268,1
28020,30317,1
44703,29246,1
2937,19753,1
27635,13734,0
9462,56706,0
10772,857,0
8827,42726,1
22301,1270,0
43425,19678,0
43019,58086,0
25417,13461,0
55701,29217,1
20095,23913,0
44294,24818,0
29020,30211,1
4800,51476,0
23105,45688,1
7206,56588,1
19924,26552,0
18582,9086,1
16621,44074,1
59523,23584,1
18821,20641,0
34958,53330,1
56891,32174,1
13249,55031,0
45730,6991,1
26126,45415,1
6930,26096,0
52418,17416,0
5564,11657,0
51875,7548,0
46246,52919,1
49138,7203,0
20277,9566,0
27973,10423,0
36483,41434,0
52523,31859,0
7789,5587,0
3770,51701,0
27500,2233,0
20248,4308,0
14161,13149,1
3261,8608,0
31673,43377,0
41606,11376,0
5658,57510,1
39768,41435,1
53536,38388,0
42911,29398,0
35098,30737,1
55397,15382,0
8072,50269,0
42281,43255,0
51987,49347,0
36751,54122,0
20993,54453,1
46257,9589,1
51931,12103,1
42000,7012,1
48377,55721,0
23534,6326,1
28789,7127,1
4975,52686,1
48557,45245,0
54824,40639,0
49956,6615,1
15582,58021,0
57958,51833,0
56281,33503,0
27908,56784,0
508,41680,1
15812,21321,0
19083,28350,1
42504,27111,0
47255,29233,0
10205,19619,0
26895,55546,0
15425,48677,0
38819,3310,0
31020,5978,1
18229,53955,0
34996,14072,1
11176,38810,0
28328,9754,0
33915,53155,1
21645,38911,0
15654,22375,0
2027,47999,1
55270,56953,0
5631,12081,0
16759,46404,0
54020,46852,0
4039,51039,0
38657,15734,0
31762,57843,0
51933,36931,1
40122,25522,0
58076,5080,0
3349,23472,0
5921,43807,0
36028,59899,1
50023,6719,0
24409,19551,0
27378,26807,1
44874,29732,0
50432,21859,0
38236,37302,0
50854,27296,0
2898,7508,0
5000,14123,0
2590,55425,0
5590,51487,1
35924,26511,0
53977,52577,0
55114,46605,0
3513,56853,0
55959,46136,0
58159,36996,0
4411,12709,0
21188,17367,0
28451,59413,0
46483,39892,1
43906,26335,0
52679,58324,0
7506,52647,0
19540,50134,0
35251,13912,0
44051,17545,1
6060,48956,0
13716,7011,0
52580,58420,0
21839,7169,1
38460,17784,1
2552,48116,0
10905,51566,0
26302,20060,0
39850,41305,0
57542,57046,1
52700,30864,0
55081,27093,1
32057,12924,0
22630,31206,0
47605,21518,1
4225,55355,1
35520,25673,0
56603,19765,1
56397,47843,0
45918,44060,1
43199,55876,0
6120,50795,1
43307,40985,0
47746,54985,0
11417,12776,1
11512,38610,1
4339,54738,1
56831,52448,0
19130,3355,0
49440,10479,0
42012,2513,0
51227,7659,0
39914,33388,0
3302,3854,0
2048,29848,1
5911,18307,0
11935,52285,0
27980,15982,0
6095,2595,0
55095,32925,0
5308,25545,0
33232,59350,1
25484,34458,0
45889,49752,0
48510,26401,0
43116,13138,0
27629,44259,1
34486,24608,1
38850,52054,0
7047,43012,0
33856,51742,0
58578,47899,1
35068,52332,0
32379,49928,0
13339,50608,0
1864,4898,0
25785,743,1
6360,37233,1
743,2697,1
11223,48990,1
52974,19320,0
42319,28194,1
7021,59587,0
9273,984,1
53965,41056,0
34075,15381,1
10643,5897,0
49328,58843,1
1789,26782,1
38632,20247,0
59865,41907,0
5466,6368,1
4371,40983,0
21797,53504,0
13460,41461,1
3985,17223,1
52433,34239,1
45959,35022,1
53123,56289,1
24416,51583,0
58450,29684,0
2118,42519,0
19039,27349,0
4630,50213,1
20097,59236,1
17891,27017,0
6364,33125,0
9297,54566,0
25783,39436,1
17345,36882,0
57025,44882,0
53232,58092,0
57133,29169,1
49543,59591,0
14087,39827,0
8073,38140,0
46636,31521,0
52079,11647,0
9773,46180,0
49737,32289,0
10480,26914,0
18657,16310,0
27520,9513,1
19209,250,0
43402,10288,0
51388,58182,1
9375,6797,0
33925,3434,0
14329,30719,1
34663,2680,1
53986,9988,1
1163,29492,0
35488,57376,0
58274,10892,0
18223,59095,0
427,54477,1
16862,41797,0
39315,7627,1
16897,13344,1
29217,12991,0
23038,46501,0
31874,24556,0
44659,52294,0
53535,36519,0
43073,53419,1
21455,12827,0
12024,41985,0
19313,52417,1
52462,45433,0
50430,6430,0
12262,14804,0
51188,55531,0
2275,38688,1
21935,42898,0
59792,59406,1
12836,24094,1
7570,3207,0
30559,23542,1
57696,5011,0
57811,17429,1
28510,16086,1
21760,46846,0
23927,39413,0
15160,15448,1
29374,3741,0
31958,14491,1
32972,18836,1
32974,11251,0
5186,14492,1
57624,7913,1
31501,44065,0
56218,50851,1
2366,41633,0
40,51424,1
54977,57793,1
47630,32565,1
2610,39347,0
15823,42383,1
45845,14245,0
7262,39032,1
39318,23820,1
2580,11898,0
47154,2654,1
19076,39419,1
49831,59091,0
58232,25529,0
13060,45515,1
30308,54112,0
51262,50693,1
55880,31948,0
38996,52917,1
48237,39131,0
35784,55403,0
13889,23868,1
54267,30513,1
8672,4337,0
19479,58727,1
6419,12250,0
14975,40836,1
6708,8170,1
54651,20170,0
17945,23499,0
51244,7140,1
13581,22810,0
9166,51765,0
23282,41242,0
18542,17545,0
58657,1835,0
12658,25627,0
47327,17582,1
48519,18189,1
30664,29356,0
25360,9845,1
29444,32289,1
50157,6800,1
14338,1854,0
38561,3568,0
15621,50207,1
304,29145,0
31042,51272,1
7736,51082,1
7297,50982,1
25999,38591,0
20781,8250,0
42521,18025,0
51814,38987,1
8361,11226,0
39794,16589,0
44225,38059,0
54066,35429,0
29454,41603,0
34959,3909,0
15349,959,1
50738,497,0
44064,24332,0
25527,1839,1
19698,25895,1
5011,2751,0
45419,37954,1
7828,58670,0
14541,38509,1
54131,22362,0
25832,45991,0
6806,52433,0
34746,5673,1
12266,13613,0
30152,26085,0
10915,22613,0
1954,51101,0
10508,8782,0
6930,17723,0
723,26070,1
32487,59879,0
27376,40857,0
23330,30058,0
34285,44105,0
44274,47280,1
32539,31398,1
39908,7334,0
34495,13183,1
23867,50778,1
10715,39332,0
41347,35047,1
18911,23499,0
21587,31895,1
38285,35791,0
39342,41021,0
3675,10969,1
48794,55624,1
49618,59526,1
53543,56632,0
29437,56042,0
8895,41213,0
21609,2908,1
57994,50335,0
11481,10448,0
15003,33033,0
48407,8744,1
2360,38789,1
58248,30439,0
9412,59197,1
30096,52324,1
31421,19414,0
53442,11199,0
20064,9674,1
8085,12177,0
9089,22942,0
11996,11248,0
57655,59029,1
10295,46087,0
5392,29658,0
38839,16447,1
39909,16080,0
31414,48539,0
37515,5401,0
21143,44051,1
26073,18600,1
41050,37462,0
28196,51657,0
30113,9271,1
58594,59827,0
8391,24435,0
27148,8649,0
31008,52041,0
43182,27437,0
43293,31480,0
46488,38077,1
14999,1524,1
20281,48570,0
47395,25747,0
53421,20759,0
1802,15422,0
25873,16296,0
36514,8631,0
9122,53162,1
2484,39732,1
19202,52001,0
50386,50886,1
34192,43684,1
36835,8746,0
24608,33344,1
2981,19688,0
20477,33057,0
29848,31676,1
20361,2672,1
10147,49148,0
16377,48767,1
32186,11715,0
27316,24674,0
40779,51347,0
35457,32164,1
22835,1953,0
46463,5977,1
25015,52210,0
17389,58618,1
31983,27933,0
6694,56164,1
53415,25814,0
3197,15057,0
10864,29980,0
36339,4491,1
26086,28685,1
5917,44832,0
48537,3949,1
54621,51532,1
28595,15305,1
18164,18493,0
53786,42102,0
11976,33780,1
31648,16736,0
58530,56325,1
41142,53575,0
28089,56160,1
16303,50964,0
55772,15113,0
26560,12862,1
7176,1885,1
12330,29810,1
25335,59047,1
14920,25231,0
14085,41037,1
50977,42289,0
27263,49119,1
49538,46542,0
12553,42615,1
41787,28237,1
27407,35296,0
46058,2627,0
6256,50832,1
33748,6431,1
32772,41519,0
9758,5562,0
2402,9864,0
5014,32059,1
56053,59683,1
50869,47610,0
28012,50478,0
19061,58092,1
54069,47241,1
42569,21845,1
27338,53278,1
34636,17627,0
36593,4697,1
42458,59872,0
40421,49566,1
1076,51557,1
22480,41871,0
56782,52854,1
20159,46835,0
44666,27295,1
45295,32198,0
19499,41474,0
53060,41970,1
17515,53503,1
11563,8067,0
54420,26641,1
29671,49301,0
44171,32243,0
36577,794,0
43364,7153,1
14720,25259,1
57824,16939,1
42501,7285,0
40096,7593,1
11446,26896,1
23495,53837,0
34376,2803,1
57507,43954,0
21495,44498,0
3477,36422,1
30786,35350,1
18530,12813,0
38052,54940,0
30670,58845,0
42833,52641,0
52259,29075,1
34708,37588,0
9996,240,0
9717,39269,1
38308,4944,1
29385,39686,1
26561,44520,1
45586,14479,0
36453,51092,0
52602,7947,0
13205,5658,0
19523,30889,1
57579,18557,0
30218,24380,1
3941,1828,0
16421,56298,0
48965,34343,0
37469,59407,1
47724,44762,1
6347,35418,0
6796,33749,0
40290,59388,1
20423,58808,1
5981,1028,1
3153,2588,0
24519,25870,0
55543,25090,1
10741,24758,1
6499,34623,1
15330,27725,1
11004,21534,0
48044,14792,1
37069,41739,1
11131,10145,1
3337,35929,1
26590,57680,1
9670,46846,1
17058,48552,0
41135,37150,0
43692,26327,1
35876,29109,1
29115,40553,1
15922,10533,0
37196,56164,1
59601,23664,0
3380,24398,0
1076,5711,1
7725,44767,0
25582,12589,0
7635,48996,0
20305,10307,1
55793,3043,0
25255,17592,0
43513,57273,1
3446,16868,0
2394,51016,1
23627,52380,0
38462,49857,1
55012,3557,1
14081,13568,0
39631,5791,0
33512,45034,0
53149,29996,1
21440,16364,1
48740,16877,1
27151,38115,1
1484,30814,1
16604,23300,0
20406,14219,1
627,41740,1
51534,11442,0
2217,48163,0
15155,9362,1
47390,35520,0
49708,57675,0
31020,21872,1
5159,34733,1
18978,57000,1
38460,31104,1
54036,57710,0
29687,3417,1
49295,202,1
59902,59227,0
55986,56120,0
28237,21172,1
23314,39539,1
50675,33016,1
33851,37006,0
19147,48616,0
33082,46306,0
722,55373,1
46572,55811,1
52623,41066,1
6601,41739,1
34124,27617,1
37343,11987,0
51857,51644,0
34922,6667,0
55894,3109,1
22056,12927,1
44229,39794,1
34692,34717,0
45217,57169,0
6000,15618,0
55494,38315,0
30405,48448,0
44679,57658,0
24933,31917,0
56929,13060,0
24987,47046,0
45389,19357,0
18916,26684,0
59733,53993,0
33844,52631,0
7822,49736,0
1638,25005,1
54105,23801,1
18762,30347,0
6857,20673,1
50653,18204,1
40221,45514,0
43664,315,1
43122,25431,1
1675,32187,0
32419,20595,0
17906,49769,1
46594,42555,0
18433,32578,0
11379,24866,0
11836,24850,1
18853,36762,0
38977,10921,0
55568,26283,0
28686,58733,1
37064,27086,1
53862,29829,1
10513,52106,0
35095,10356,0
21146,30487,0
19131,27294,0
42716,15476,1
44454,27274,0
651,13859,0
52650,46646,1
19745,18532,0
10433,58396,1
43656,58053,1
48385,269,0
28627,31119,1
16948,17322,0
26298,51557,1
54296,31677,0
13492,36026,1
38061,4599,0
18758,23255,0
7250,41231,0
53159,1125,0
40027,38126,0
10722,3723,0
58222,5569,0
49633,46156,1
33709,45494,0
386,22417,0
35184,33592,0
5682,59794,1
6954,5458,1
3450,44071,1
59205,27613,1
11229,2536,1
56190,14911,1
3564,46370,1
15634,14214,1
14511,38109,0
2999,33301,1
24724,28461,0
38230,41418,1
17493,22294,1
29447,24695,0
42773,59912,1
21645,32030,1
53029,42448,1
35901,20538,0
22887,26582,1
31223,38415,0
56136,41340,1
48220,21840,0
59115,31877,0
39891,53186,0
2078,26842,1
17799,22191,1
6679,11042,0
14132,58983,0
33088,56637,1
8738,14836,0
13212,20911,0
38777,23131,1
29859,43151,1
25543,34692,0
45417,26489,0
42778,25386,0
436,42655,1
32689,38084,0
34858,32940,0
26551,31073,1
23079,44967,0
58828,52496,0
58288,58196,1
32641,31601,0
39355,48163,1
33234,38973,0
17037,58282,0
40383,44659,0
20313,50658,0
29760,15450,0
49823,30089,0
35623,54084,1
56125,8155,0
42589,14132,1
52753,41506,1
13874,43898,1
36707,43232,0
25473,19138,0
39342,13560,0
40438,46747,1
45523,54335,1
36312,23663,0
27475,34505,0
32638,12035,0
50766,16481,1
42768,50931,0
19671,4393,0
16406,28524,1
45293,17520,0
41923,46287,1
48786,14156,0
51190,47105,0
46604,23053,0
15364,23097,0
22260,9484,1
34448,44701,0
54334,24932,0
56630,53253,0
37617,55035,0
42172,17632,1
35450,11066,0
6442,29806,0
45573,27316,0
49683,32446,0
8553,53903,0
11703,42100,0
50243,34029,0
11235,21126,1
17900,26570,0
14046,25157,0
3591,38167,0
4800,41888,1
25485,23409,0
17474,24296,1
33471,12558,0
22140,29377,1
9643,11246,1
53365,55613,0
8395,21376,1
33617,18889,0
17646,2499,0
26385,53294,1
33638,40659,0
23838,28765,0
55510,6590,0
37788,19949,1
14426,34890,0
32999,19716,0
47398,50063,0
29043,36791,0
59511,50569,0
40040,8308,0
31748,29056,0
15988,7395,0
14404,46539,0
3254,29017,0
52583,16643,1
47708,54504,0
9194,20924,1
4817,58631,0
23143,31022,1
32013,18488,1
48184,26864,0
42698,5944,0
54177,26900,0
29597,261,0
16602,31565,1
4990,49210,0
18869,55478,1
52516,58522,0
40591,16512,0
6346,11056,0
8554,41440,1
8079,548,0
34602,42770,1
6493,41775,1
40335,25893,1
17212,46555,0
38670,35455,0
29915,38078,0
21081,22230,0
14639,29725,1
47447,14898,0
2022,28335,0
23921,29474,0
45505,29708,1
26831,46432,0
6176,54856,0
59878,33856,0
22113,29789,1
23814,45206,1
32812,48027,0
47244,34206,1
25950,4822,0
34755,41498,1
16656,48597,1
51878,38115,0
45849,26583,0
52253,39269,1
6401,57584,0
47450,7892,1
4590,14820,0
40549,15792,0
2605,55927,1
49093,13258,0
38808,43382,0
32177,49857,0
25163,12081,0
57343,26661,1
39556,6525,0
41863,57255,0
51568,27945,0
49428,59444,1
13534,9505,1
53737,9424,1
17464,26998,0
49931,39811,0
4422,17488,1
48334,11467,1
41435,19209,0
44532,26068,0
266,21958,0
18682,27792,1
59371,7188,1
2936,25677,0
18645,17570,0
54195,12126,1
1065,26194,0
6427,49487,0
56595,3630,0
6738,21623,0
53236,53445,1
37427,10905,0
9575,24098,0
754,17359,0
28413,41442,0
3110,53927,1
27316,32419,0
252,3101,0
4301,39217,1
29903,39807,0
45370,52803,1
4313,32069,0
56317,52140,0
46595,3509,0
5467,9676,0
17743,30907,1
53922,53353,0
41357,39909,1
52719,22567,0
56376,22590,1
55261,32115,1
32366,49071,1
48333,5411,1
42346,57182,0
53120,15843,0
4426,27545,0
41625,41797,1
19967,29162,0
51453,26990,1
54556,15859,1
43741,7001,0
40611,31079,0
28991,54330,1
39137,36476,0
40737,21122,1
49850,26553,0
59115,11438,0
45696,9233,1
19688,37714,1
28723,9796,0
54731,19522,0
33696,25707,0
54200,34032,0
39448,30314,1
11705,17838,0
3145,35750,1
37419,15191,1
24647,24564,0
15389,50519,1
12507,37527,1
20285,16925,1
12891,54077,0
6249,31381,1
56361,52141,0
20065,11423,1
23651,5207,0
31149,35965,0
8264,49794,1
52856,57100,0
29201,7137,0
35912,56857,1
34192,44178,0
26309,1393,0
19432,15668,0
55783,30989,1
26828,54206,0
59883,59086,1
39743,27426,1
29964,14949,0
47238,19943,0
27648,42318,1
57976,38834,0
22082,49300,0
14177,17862,0
21980,5860,1
6751,54756,1
12428,48751,0
38403,53421,0
22946,40715,0
9838,30587,0
16720,55089,1
57422,55697,1
27107,49586,0
29203,21081,1
31090,2634,0
14788,39584,1
54962,54790,0
30194,54095,1
37939,40628,1
55170,28969,1
56753,45957,1
24324,50234,0
52156,30275,0
18754,51665,1
2034,25258,0
42275,46194,1
15043,49309,0
14059,57280,1
54721,42279,1
56038,1491,1
19622,2062,0
48271,35131,0
26985,59699,0
35845,17944,0
45987,32832,0
416,34057,0
28114,14372,0
20968,57769,0
4174,17656,0
3848,59357,1
52181,58558,0
42614,50881,0
39443,51572,1
57307,7562,0
57820,42675,0
31758,16432,1
4437,45024,1
39603,6686,0
7796,51670,1
29736,37068,0
5952,48204,0
57838,26690,1
46693,13705,0
53356,15947,0
6735,57590,0
23815,11336,1
3165,54987,0
53013,46820,0
58561,70,1
32794,23008,0
4804,12452,0
42779,8623,0
7156,43858,1
15458,37689,1
14957,16120,0
9052,25453,0
27893,37307,0
57446,13534,0
2268,43913,0
54500,2233,1
46523,29667,1
43849,22955,1
8405,35772,0
57630,45457,0
9326,41157,0
34288,32139,0
7644,34145,1
14815,53681,0
57483,1613,0
34932,55364,0
25756,24937,0
6002,19912,1
22015,18538,0
47244,27254,0
37215,24085,1
28756,31844,0
26905,54642,1
11017,21545,0
27900,20806,0
35996,20467,0
33189,58071,1
51907,58636,1
50512,47967,0
48011,51567,0
6461,39454,0
1164,22949,0
41205,7315,0
23210,35414,0
28464,4975,1
11605,182,0
15842,33156,0
8654,15500,0
17060,8844,1
2452,23757,0
22249,13976,1
7699,47653,1
21687,3526,0
34596,44561,0
38488,43426,1
20139,55741,0
34480,30859,0
46592,58517,0
36650,44271,0
10370,42031,0
52696,19993,0
24821,43172,1
3992,53556,0
19139,30374,1
58205,14446,0
44327,13208,1
32699,47399,0
11100,45937,0
14541,31492,1
41828,2049,0
1429,25049,0
7146,7474,0
40191,56660,0
35053,16315,0
28055,48463,0
9075,55857,0
47823,7963,1
37578,1993,0
33418,22415,1
20396,15965,0
57711,22792,0
44486,10956,0
43750,10588,0
8131,54926,0
6762,22619,0
37347,42068,0
40919,15241,0
4647,30682,0
54333,42616,0
29964,57000,1
14667,40207,1
8977,48542,1
27112,3841,0
55446,34269,1
50417,20272,0
55366,47995,1
5263,28076,1
56231,34217,0
32849,49794,0
35750,2668,1
50603,53044,1
53283,39741,0
20721,46438,0
36353,24188,0
24055,34392,0
10682,24289,1
38987,12152,0
5276,35049,0
23241,6602,0
44778,4397,0
1849,29475,1
41343,47609,1
38373,17207,1
44626,9102,0
17095,40842,0
14079,34870,1
2951,12583,0
11257,33056,0
40921,16523,1
28750,2571,1
39720,46733,0
53822,13487,0
17182,2283,0
46130,1750,0
19546,11090,1
56664,26088,0
25004,34685,0
31848,38464,1
48755,43454,0
13873,10977,1
56641,18558,1
22062,38338,1
59634,4567,0
34744,44258,1
2593,57884,0
25168,9272,0
10092,57925,0
40676,36818,1
55520,34927,0
16047,7891,1
56806,54318,1
23375,27916,0
1253,56991,0
49718,51194,1
24483,6136,0
40647,41463,0
41556,16686,0
47712,50062,1
20281,18932,0
41995,28395,1
50969,59677,0
39742,47731,0
31788,24154,0
35185,16376,0
18466,57637,0
45120,20158,0
53057,40712,0
13801,34168,0
6655,23976,0
10576,5703,0
56089,11321,1
1103,20228,0
44705,34460,0
20208,45849,0
24890,42292,0
15428,22019,0
56635,25912,0
23330,21128,1
47944,57177,1
55010,56677,0
2301,25795,0
27059,59366,0
52339,58034,1
36613,15814,0
13889,38072,1
9325,29033,0
15924,54085,0
30084,40976,0
42178,32792,0
16566,35264,1
29019,52088,0
41711,19967,1
30787,24251,0
6466,53451,1
35485,9568,1
30855,49529,0
24159,35196,1
28089,42776,1
41151,7545,1
42047,9541,0
38540,28865,1
47019,9321,0
5225,47280,1
31003,37846,1
51690,52101,0
26578,59130,0
16073,30222,0
16850,20687,0
19539,5735,1
51991,21968,0
11347,37086,0
35038,10337,0
42647,56680,1
32024,31080,0
58328,50217,1
16259,58310,0
24611,32398,0
38725,14194,1
47762,46036,1
51176,12005,0
4294,2562,0
1129,12289,0
33801,48847,1
11632,33983,0
23358,47259,1
51103,12937,0
56372,46101,1
29000,32591,0
21933,54208,0
6421,59793,1
14227,45131,0
40904,56711,0
22520,47893,1
24192,20788,1
1979,57232,0
32633,31996,0
56054,23117,0
30315,10089,0
54100,48318,1
42585,41747,0
58534,51141,0
19926,50875,0
23736,5212,1
10223,21308,0
15005,19339,0
34695,29089,1
8855,6120,1
39672,5981,0
41626,42350,1
28124,49444,0
18880,7482,1
1917,31377,0
3120,42278,0
8260,49670,1
59352,28335,0
4000,46651,0
33708,56849,0
11783,28308,1
39555,3633,0
25989,21943,0
45582,27421,0
36380,5494,0
29677,46202,0
50240,30821,0
19545,15384,1
27467,16388,1
54736,10211,0
42668,42543,1
44279,46457,1
7083,4890,0
44947,20230,0
38187,41791,0
32905,33832,1
8030,54673,1
31365,42488,0
52012,3131,0
39755,28814,1
53672,51791,1
23114,30857,0
40678,4837,0
12573,32171,0
34983,31982,0
39722,36539,1
58623,55099,0
22333,59665,1
8276,53212,0
32525,56152,1
32074,50313,1
53203,8248,0
33712,12756,0
25579,42786,0
8681,11947,1
41606,27324,1
5826,38985,1
4906,9376,1
24975,58122,0
15445,19054,0
18238,28824,1
39885,22009,1
13328,10708,1
37187,50559,0
10806,28230,1
33398,58686,1
48097,13836,0
24421,10091,1
15742,9522,0
5607,190,0
22623,57977,0
1990,45987,1
38224,9777,0
48514,33853,1
54282,2901,1
2033,53920,1
36535,26203,0
27132,36339,0
28639,1279,1
13623,19104,0
43,31367,1
23356,46373,0
55287,12540,0
58450,47995,1
54978,45182,0
35430,32452,0
9978,18299,0
2646,54549,0
29223,52355,0
58501,52219,1
1153,45081,1
18194,36514,1
4396,33952,0
56907,46822,1
20315,24465,1
7193,33492,1
36753,41066,0
31523,23158,1
29450,52251,0
42426,57964,1
31619,17758,0
621,50556,1
44644,59015,0
31902,45049,0
53350,36676,0
4347,7041,1
17591,51105,0
54429,33380,1
24785,21193,0
723,25296,0
27897,34306,0
37148,33175,0
9546,19999,1
35548,42823,1
37828,23852,0
50956,47789,1
33314,11811,0
52977,24424,0
47853,13363,0
14458,27394,0
12934,38775,1
30706,4846,0
29759,59223,0
27066,57590,0
51779,40353,0
30807,2552,0
24854,23157,0
50411,32013,1
55037,35486,0
47854,21846,0
31128,48061,0
48266,36653,1
5146,32326,0
39082,58686,1
26838,114,0
7589,57499,1
10137,5237,0
19752,16011,0
22020,7317,0
21052,28216,1
47512,24830,1
25070,17270,0
27229,8937,0
34469,49235,0
44671,53152,0
4122,56762,0
47853,48079,1
4142,32958,0
34363,21204,1
39161,2410,0
38649,49597,1
31435,50063,1
58879,57190,0
12766,28025,0
18791,51339,1
47774,3469,1
53019,31463,1
55856,51918,0
47595,13499,0
10594,37121,1
25157,27346,0
8220,20159,0
17895,52455,1
17935,57522,1
28776,47052,0
11222,55288,0
27306,39048,0
31589,2482,1
54935,28469,1
9924,50060,0
11039,4194,1
39312,46929,1
12915,2503,1
34919,35780,0
1390,51641,0
25318,8075,0
55513,59513,0
50286,29595,0
30700,50423,0
45303,15059,1
4602,53895,0
17174,28069,1
40124,9627,0
31255,13128,1
32069,21411,1
42410,16746,0
36033,9190,1
54328,54034,1
50262,52348,0
51875,21204,0
45365,22668,0
13004,36150,0
10711,27907,0
23877,39803,1
22092,48519,0
3121,23673,0
40002,10103,0
2925,50665,1
1310,17306,0
18090,7528,1
30989,3888,1
4375,26052,0
24584,7535,1
41778,14297,0
29015,25468,0
49680,37878,1
7074,14714,0
52357,22993,1
33326,45983,1
55918,31246,0
8981,544,1
15528,18051,1
43488,41261,1
10641,46953,0
53811,49296,1
30737,5529,0
477,41324,0
58594,28935,1
22078,56109,0
26928,51286,0
59012,52769,0
31785,55977,1
55111,10728,1
2470,27575,1
23389,37324,1
1723,3126,0
19280,47188,0
16118,34225,0
5289,12265,0
3771,38309,1
8101,20419,0
22224,34578,1
32608,27307,0
42433,23128,0
48122,32466,1
39275,46291,1
49792,54669,0
38705,24722,0
16859,32009,0
23595,865,0
15801,59803,1
48865,43603,1
39077,25240,0
3969,30885,1
10118,59194,0
25075,15952,0
165,57799,0
55486,50555,1
9788,23722,0
13032,35349,0
58921,22293,1
5013,3590,0
59296,4433,0
35915,12098,0
37688,30376,0
22704,35535,0
31572,52847,1
13042,716,0
40024,25671,0
35652,29835,1
56239,25541,0
7123,31838,0
34968,27502,1
4696,23247,1
21811,40443,0
27218,40131,1
53633,58976,1
43652,19870,1
59404,52571,0
8791,14126,0
8257,17020,0
46961,23861,0
6825,16737,1
56224,43284,0
19556,29529,0
53332,20546,0
12309,25163,0
22621,50819,1
29164,32404,1
28744,23768,0
22449,34448,1
5801,39449,1
43299,6085,1
31003,8309,0
20669,28297,0
42278,34926,0
50880,25207,1
44145,13382,0
32939,25494,0
43140,51973,0
44155,23998,1
